epoch,family,coverage,count,top_count,size,rep_hex,rep_printable,is_leader
26000,163,0.030487,4065,830,7,d86a7d3ee80fd1440f84612ce40f345d,".j}>...D..a,..4]",0
26500,186,0.066986,19951,1383,27,047d303e7e97924091f22c37ee5c875c,".}0>~..@..,7.\.\",0
26500,187,0.046448,9039,920,11,da3644b45bfd5ba84be5fe2c3683047d,".6D.[.[.K..,6..}",0
26500,188,0.037903,9402,926,12,fd9921412c3163bb5d5bbd55a7d3bc67,"..!A,1c.][.U...g",0
26500,189,0.03656,9801,624,17,3514963f5e2c6efc255d8022b1cd6fb5,"5..?^,n.%].""..o.",0
26500,190,0.034393,9375,610,18,26ddef0def7c5bdc7edbea9fdf2cc180,"&....|[.~....,..",0
26500,191,0.033966,4337,807,7,2966875f9d2c96d4047dbd3e11d53fe4,")f._.,...}.>..?.",0
27000,192,0.088501,23260,780,42,e5737d523ec670a80cc1be2c7e5d9ce2,".s}R>.p....,~]..",0
27000,193,0.049011,10230,998,15,225b6984632995cc2caee5737df93ec6,"""[i.c)..,..s}.>.",0
27000,194,0.037201,4671,647,9,ec83808fcc8e58560ff86999cec44948,......XV..i...IH,0
27000,195,0.026215,5459,754,9,2252f26b7a273eb7017f808ff18ed856,"""R.kz'>........V",0
27000,196,0.023621,4301,729,7,273eb7017f808ff18ed8560ff86999ce,'>........V..i..,0
27000,171,0.022675,3311,677,5,40808787a38f6afd225b6984632995cc,"@.....j.""[i.c)..",0
27500,197,0.03894,9087,645,17,ee84875c966e2a557e8e23622796912d,...\.n*U~.#b'..-,0
27500,192,0.035828,9252,587,18,e5057d393ee2a7a8f138be2c7e5d4739,"..}9>....8.,~]G9",0
27500,191,0.031067,5931,731,10,2966875f9d2c9ed4047dbd3e11d5fbe7,")f._.,...}.>....",0
27500,198,0.030762,3059,544,6,80fec18ef91567395b412966875f9d2c,"......g9[A)f._.,",0
27500,199,0.023743,3820,766,6,38be2c7e5d4739e2801b87274311cc9d,"8.,~]G9....'C...",0
27500,200,0.021729,1057,551,2,f1ff5ba89274bc21a22c3d3f5e7d3e9d,"..[..t.!.,=?^}>.",0
28000,201,0.059418,25006,1401,35,5b924ce5ec2c3682047d303e59e52140,"[.L..,6..}0>Y.!@",0
28000,202,0.040558,5489,885,9,c60ab3e3547a882d95f1edd6d32eb1b7,....Tz.-........,0
28000,203,0.033234,10890,742,17,6e9b5bbc16bbeb4c9de8a7163378b587,n.[....L....3x..,0
28000,204,0.032501,9473,549,21,0f84542c2c0f345d58ab8c0fa7d97e76,"..T,,.4]X.....~v",0
28000,205,0.031982,6345,920,11,5bd3d3711339312cd5095e7d3ea8c7f5,"[..q.91,..^}>...",0
28000,200,0.030426,3751,543,8,5ba89274bc15a22c3df75e7d3e8e6f5a,"[..t...,=.^}>.oZ",0
28500,206,0.045319,11404,547,24,5e7d3e86c750ea468de52c44f7765dad,"^}>..P.F..,D.v].",0
28500,207,0.042511,14689,787,23,e5fe2cc02c257d303e04419240a39a2c,"..,.,%}0>.A.@..,",0
28500,208,0.030884,6596,524,14,f7765dad6630cf0ab56e67c4f7947dc6,.v].f0...ng...}.,0
28500,209,0.028351,4097,504,9,c440b2a75bfd5b924ce5ec2c3682d87d,".@..[.[.L..,6..}",0
28500,210,0.026886,13319,831,23,ed1b37662c0263ad7d3ec2750afd5121,"..7f,.c.}>.u..Q!",0
28500,200,0.02594,850,448,2,5ba89274bc15a22c3df75e7d3e8e6f5a,"[..t...,=.^}>.oZ",0
29000,188,0.046295,9683,942,15,d15121412c93abbb5d5bbc55a7d38567,".Q!A,...][.U...g",0
29000,182,0.039673,11099,1018,13,7d3ec2750ad15121412c93abbb5d5bbc,"}>.u..Q!A,...][.",0
29000,211,0.036255,6281,924,8,93194e5e2f4e2cf7788e5d4ccdfd37c1,"..N^/N,.x.]L..7.",0
29000,175,0.033447,8447,561,17,84ba6c612a2c15e5737d523ec670a80c,"..la*,..s}R>.p..",0
29000,212,0.032928,6223,904,9,4e2cf7788e5d4ccdfd37c1b54d7fabba,"N,.x.]L..7..M...",0
29000,205,0.030396,4054,460,9,711339312cd509e57d3ea8c7888a43a6,"q.91,...}>....C.",0
29500,213,0.037933,4794,781,9,7d3ea8c7888a43a6182c73f7765dad66,"}>....C..,s.v].f",0
29500,214,0.036469,5547,744,10,2c0263ad7d3ec2750ad15121412c93ab,",.c.}>.u..Q!A,..",0
29500,215,0.032257,4245,553,9,9c5b5ee3f66712c92c7e8b877d3e2478,".[^..g..,~..}>$x",0
29500,212,0.027405,9311,741,16,cf2c8f58635d4ccdfd37c1b54d1314ba,".,.Xc]L..7..M...",0
29500,216,0.02652,4981,435,12,db999ccd2cd180bea99795f6c55b1cbf,"....,........[..",0
29500,217,0.025208,5835,703,9,e53815875f982c96d4787de73e95feaa,".8.._.,..x}.>...",0
30000,218,0.034393,9399,1018,11,2537492cd3b4735d504ead6f48c48104,"%7I,..s]PN.oH...",0
30000,219,0.03421,2916,625,5,8098dd528d3633b45bfd5ba8f5e5fe2c,"...R.63.[.[....,",0
30000,159,0.033844,8672,583,16,5bfd5ba8f5e5fe2c7883887d873e7e97,"[.[....,x..}.>~.",0
30000,220,0.033295,8460,917,14,e5fe2c7883887d873e7e977fe0911c2c,"..,x..}.>~.....,",0
30000,221,0.02533,7293,700,11,8064010d1126495b29b2bb38ccd82c0e,".d...&I[)..8..,.",0
30000,222,0.021912,4821,708,7,f77f7d3ead6f5a2c2537492cd3b4735d,"..}>.oZ,%7I,..s]",0
30500,223,0.043793,8716,1029,14,8a7d3e36d1184d3fbd722c20e0fb5d1b,".}>6..M?.r,_..].",0
30500,224,0.03537,4201,547,9,665ba3879947948b2ccac1f57d3e2050,"f[...G..,...}>_P",0
30500,225,0.033295,7601,618,15,f57d3e2050b34466dd1a2c5044845d8d,".}>_P.Df..,PD.].",0
30500,226,0.031525,16315,834,24,b45b135ba84be5fef99c2c257dd43e04,".[.[.K....,%}.>.",0
30500,227,0.030975,4842,872,8,5ba45bb84bfdfe2c4c08047d823edf41,"[.[.K..,L..}.>.A",0
30500,228,0.029327,6481,679,12,c6bb2cb4ef2c530d1629628791b9b25b,"..,..,S..)b....[",0
31000,227,0.062256,15857,1153,24,b45ba45bd272fdfe2c4c08047d923edf,".[.[.r..,L..}.>.",0
31000,229,0.059967,13768,1072,18,43a3932d07ad579228f03369dafdb65d,C..-..W.(.3i...],0
31000,225,0.051178,13270,958,23,c1297d3e2050f3446638c52c5044bd5d,".)}>_P.Df8.,PD.]",0
31000,224,0.039276,7770,744,12,2b35665ba3879947948b2ccadef57d3e,"+5f[...G..,...}>",0
31000,230,0.035736,7335,998,10,7d3e9d205a285193ec2c73f6d45d5c97,"}>._Z(Q..,s..]\.",0
31000,231,0.030731,11294,868,15,5d0dbffa46fafb2c548b897d3e624b71,"]...F..,T..}>bKq",0
31500,232,0.064545,19064,931,33,b4aed1806ece583849855b8ea9f66718,....n.X8I.[...g.,0
31500,229,0.039307,7736,613,15,b643a3932d07ad579228f03369dafdb6,.C..-..W.(.3i...,0
31500,233,0.028748,4905,507,11,9c5193ec2c73f6d45d5cd130731cc4ad,".Q..,s..]\.0s...",0
31500,225,0.026703,1301,439,3,2ccadef57d3e2050b34466dd1a2c5044,",...}>_P.Df..,PD",0
31500,234,0.026672,874,447,2,d36efc43699ebb2cb4ef2c140d162962,".n.Ci..,..,...)b",0
31500,235,0.024384,9096,701,15,6927ba949a2c0378695d51285a4e9112,"i'...,.xi]Q(ZN..",0
32000,236,0.046661,14353,768,25,fe2cac6d257d303ebc81d1eca34c2c10,".,.m%}0>.....L,.",0
32000,224,0.042328,9860,718,18,4a5ba3eb994794962ceec1f57d3e2015,"J[...G..,...}>_.",0
32000,237,0.036346,11205,589,23,9b21b62c6e895e7d3e9d205ada5193ec,".!.,n.^}>._Z.Q..",0
32000,238,0.033722,3494,558,7,2ca84b366fb45b135ba84be5fe2cac6d,",.K6o.[.[.K..,.m",0
32000,239,0.027344,2630,450,6,49855b8ea9f66718502cca30877d3e76,"I.[...g.P,.0.}>v",0
32000,240,0.026764,10898,753,20,962ceec1f57d3e2015b34466dd1e2c50,".,...}>_..Df..,P",0
32500,241,0.058136,6312,773,13,2c86e54c7df93e12b1a81f39192c7e5d,",..L}.>....9.,~]",0
32500,242,0.052979,10379,619,21,2c2130877d3e76786927ba949a2c2078,",!0.}>vxi'...,_x",0
32500,243,0.033508,11326,620,23,66dd1a2c5044f1528d192c87024e2c5d,"f..,PD.R..,..N,]",0
32500,244,0.031555,6883,621,12,e54c7df93e16eb5c5909af2c7e5dab22,".L}.>..\Y..,~].""",0
32500,245,0.030182,4685,566,10,2c7e5dab229ed66f9cec484d8b6550fb,",~].""..o..HM.eP.",0
32500,246,0.029327,2553,451,6,4794db2ccadef57d3e2050bfe266dd1a,"G..,...}>_P..f..",0
33000,247,0.06369,9978,776,17,b55ba8d65e9b21b62c6e895e7d3e5a20,".[..^.!.,n.^}>Z_",0
33000,245,0.057404,9198,787,18,2c7e5dab229ed66f9cec484d8b6550fb,",~].""..o..HM.eP.",0
33000,248,0.043671,12883,743,25,6d5b69d1eb15769d2c0c124c7df93ee0,"m[i...v.,..L}.>.",0
33000,249,0.037445,6627,1211,10,c4297d3e997a788a6954b32c9af33d5d,".)}>.zx.iT.,..=]",0
33000,250,0.032806,10811,495,23,797d3e76df6927ba949a2c03be695dde,"y}>v.i'...,..i].",0
33000,251,0.03244,5619,873,7,5e13e131a8fdc4297d3e997a788a6954,^..1...)}>.zx.iT,0
33500,252,0.041779,15772,1000,30,b13ab62c3d89747d3e655ca59c7edbec,".:.,=.t}>e\..~..",0
33500,253,0.033386,4420,622,8,9ed66f9cecba588b6550fb915e67560f,..o...X.eP..^gV.,0
33500,254,0.031586,5794,535,12,ba588b6550fb915e67560ff840fa0589,.X.eP..^gV..@...,0
33500,255,0.030457,5425,585,11,9a2c03be695dde28ef4e911206ff9ab7,".,..i].(.N......",0
33500,224,0.028168,3529,504,8,5ba3eb991494e3e6eec1f57d3e204040,[..........}>_@@,0
33500,256,0.027313,6783,794,12,9e525bc079afe312bfabaec9f5607fa4,.R[.y........`..,0
34000,257,0.052155,6882,785,11,80ff694c1e5e675ba8d65e9bb1b62c6e,"..iL.^g[..^...,n",0
34000,258,0.039856,4829,765,7,6e89d97d3ebf0a51275c5909af2c7e5d,"n..}>..Q'\Y..,~]",0
34000,259,0.027618,5856,651,10,29ec484d476550fb915e675689f85ffa,).HMGeP..^gV.._.,0
34000,260,0.025909,4640,669,9,18465bd07c4ef5d4d22ce62a087d3ea8,".F[.|N...,.*.}>.",0
34000,261,0.025421,6620,729,11,ab1a52496240c55b843819205f292c96,"..RIb@.[.8.__),.",0
34000,262,0.025238,5084,690,9,dfb1a426792cc2f018465bd07c4ef5d4,"...&y,...F[.|N..",0
34500,263,0.046753,6162,727,11,2c4c041f7d8f3ee541928f2c202cf387,",L..}.>.A..,_,..",0
34500,264,0.039825,7970,618,15,147d3e76e51327b841752ce81dc65d53,".}>v..'.Au,...]S",0
34500,265,0.034973,7082,987,11,40805266070be7825b02cd99a4a2e52c,"@.Rf....[......,",0
34500,252,0.033447,6130,552,12,60b162b62c3d89747d3e655ca59c7edb,"`.b.,=.t}>e\..~.",0
34500,225,0.029572,6441,939,9,7d3e20541d41fadd1a2c50fe845d3f28,"}>_T.A...,P..]?(",0
34500,266,0.027985,5862,812,10,13344d096550fb59f687560ff82afa05,.4M.eP.Y..V..*..,0
35000,267,0.032959,4568,568,9,747d3e655c819ce528ec2c73f6555d3d,"t}>e\...(.,s.U]=",0
35000,247,0.032745,2452,546,5,5ba8d6db9b21b62cf9895e7d3ebf1351,"[....!.,..^}>..Q",0
35000,268,0.032654,11242,854,19,51275c5909c12c585d33b0ffd6aa68ec,"Q'\Y..,X]3....h.",0
35000,269,0.032379,12711,650,25,3e76e51337b885b52c451dc65d2e281e,">v..7...,E..].(.",0
35000,270,0.031952,4252,580,9,9c7edbec2cd2f6e45dceda303c1c6319,".~..,...]..0<.c.",0
35000,271,0.030701,10931,910,15,b45b7d3e126cbb61b4fb262ce590255d,".[}>.l.a..&,..%]",0
35500,252,0.049835,8680,691,14,d6f4b13a062c3d89747d3e655c819ce5,"...:.,=.t}>e\...",0
35500,272,0.045288,7894,987,13,1f39ed2c925d4d2252f1cddcec44c657,".9.,.]M""R....D.W",0
35500,251,0.041962,14804,683,28,f84413863121fdc4297d3e997a78ef69,.D..1!..)}>.zx.i,0
35500,273,0.039734,10022,1192,15,66bcf66718502c7030797d3e6ddf6927,"f..g.P,p0y}>m.i'",0
35500,274,0.03891,6311,780,10,7df93e8cb1871f39ed2c925d4d2252f1,"}.>....9.,.]M""R.",0
35500,275,0.034515,9977,876,15,5b3178fdf82c4c5a217d8f3ee541184f,"[1x..,LZ!}.>.A.O",0
36000,249,0.107178,23806,821,43,c4297d3e997a79ef6931582c906e2a5d,".)}>.zy.i1X,.n*]",0
36000,276,0.072021,28460,801,52,2c3d899d7d3e6562a517cbdbec2c73f6,",=..}>eb.....,s.",0
36000,261,0.035522,5403,598,11,ab7893c46287b95bc55b19205f1e2c96,".x..b..[.[.__.,.",0
36000,277,0.031372,7517,503,16,5c5b694afc3a319d2c5eef307df93e8c,"\[iJ.:1.,^.0}.>.",0
36000,278,0.027039,6720,645,14,502cca30147d3e76e51337b885b52c45,"P,.0.}>v..7...,E",0
36000,257,0.020538,3488,548,7,4080ff694c1e40675ba8175e9bb1b62c,"@..iL.@g[..^...,",0
36500,270,0.061646,11387,570,25,7edbec2c73f6e45dceda30557663dc2b,"~..,s..]..0Uvc.+",0
36500,250,0.03949,10497,491,24,797d3e6dfa6927baff9a2cf9be695dde,"y}>m.i'...,..i].",0
36500,279,0.035156,8804,604,20,c17d8f3ee541d2c8d4202c27ad57e923,".}.>.A..._,'.W.#",0
36500,280,0.034698,11518,1048,18,445bff5bc7b0fda82c4cafc17d8f3ee5,"D[.[....,L..}.>.",0
36500,239,0.034149,5743,1044,8,7af65bd5b6f66718502c091c147d3e76,"z.[...g.P,...}>v",0
36500,281,0.029785,6779,641,13,af2549785b6b0618182db4aed1fa6ef3,.%Ix[k...-....n.,0
37000,258,0.040222,9054,650,17,02d97d3ebf0a3b275cda02af2c7e5d33,"..}>..;'\...,~]3",0
37000,282,0.039581,13556,667,24,5b8bd660da62b62c3da8747d3e65c51b,"[..`.b.,=.t}>e..",0
37000,242,0.030212,10404,769,15,2c7030797d3e2cfa69f5baff9a2cf9be,",p0y}>,.i....,..",0
37000,283,0.02948,16442,802,24,ffc0e5cc3969f95a947f168978795d51,....9i.Z....xy]Q,0
37000,284,0.026215,3099,800,4,f5baff9a2cf9be695ddeef5ab0911234,"....,..i]..Z...4",0
37000,285,0.02298,7180,648,13,e52c04c1f17d3e9454fb80b7ae752c53,".,...}>.T....u,S",0
37500,286,0.056152,12690,463,30,956ac3ff608af844134931e4fdc4297d,.j..`..D.I1...)},0
37500,287,0.045471,13301,528,29,78a70c7fb32cfb6e2a5d1880e3d2da82,"x....,.n*]......",0
37500,280,0.041718,10927,775,21,445bff5bc7b0fda82c4cafc17d8f3ee5,"D[.[....,L..}.>.",0
37500,255,0.031006,3434,449,8,399a2cf9be695dde95f34e911206ff5a,"9.,..i]...N....Z",0
37500,288,0.02533,3567,431,9,7d3ebf0a31275cdaf2af2c7e5d33af9e,"}>..1'\...,~]3..",0
37500,276,0.021606,6068,638,11,2c3d89747d3ee25ca59c7edb892cb9f6,",=.t}>.\..~..,..",0
38000,289,0.046631,14904,916,27,9a5b7f143a50ddb62cdc86de7d3e752d,".[..:P..,...}>u-",0
38000,284,0.028381,5495,906,9,ff9a2cf9be695d23ef5ab0911234ff5a,"..,..i]#.Z...4.Z",0
38000,290,0.025055,3685,605,7,2ca2b5ad7d3ebf0a31465cdaf2af2c7e,",...}>..1F\...,~",0
38000,291,0.023499,3340,770,6,18215528d1fa6ef359d0088e5b855ff6,.!U(..n.Y...[._.,0
38000,292,0.022339,5080,714,8,7d3e6dfad327baff872ccd18695dde50,"}>m..'...,..i].P",0
38000,293,0.019775,6848,538,14,d0088e5b855ff66709502c70304f7d3e,"...[._.g.P,p0O}>",0
38500,280,0.042633,9593,690,20,b6875bff5bc7b0fda82c4cdbc17d8f3e,"..[.[....,L..}.>",0
38500,294,0.039734,1688,665,3,40804f407323b05993c4d0d9b95bc55b,@.O@s#.Y.....[.[,0
38500,295,0.030212,15405,895,21,baff872ccd18695dde505a74704b0678,"...,..i].PZtpK.x",0
38500,296,0.024048,1890,392,5,b05993c4d0d9b95bc55b18a2522f9896,.Y.....[.[..R/..,0
38500,297,0.019989,4404,456,11,414a17d6442ce28742ae157cdd325576,"AJ..D,..B..|.2Uv",0
38500,298,0.01944,4146,598,8,5f64ea8443d57e2c48d4de2c5dd1894e,"_d..C.~,H..,]..N",0
39000,299,0.075684,26550,1409,30,c002d97d3ebf7f31e0aa80b75f2c7e5d,"...}>..1...._,~]",0
39000,300,0.055817,29390,882,45,797d3e32543341b73a1a2cf071615d3b,"y}>2T3A.:.,.qa];",0
39000,301,0.052795,10216,1355,10,e0aa80b75f2c7e5d2fc29e28bc21ec48,"...._,~]/..(.!.H",0
39000,302,0.039459,5176,626,9,52da98964f5780526605a75a91e7e733,R...OW.Rf..Z...3,0
39000,303,0.030182,3302,977,4,9e28bc21ec481f4eff506308d867eb89,.(.!.H.N.Pc..g..,0
39000,304,0.029053,3976,805,6,422c5eef777d053e8c64871ff5da2c43,"B,^.w}.>.d....,C",0
39500,305,0.05069,16227,1388,18,5b19975c9bb1192ca2b5ac7d3e2c0a31,"[..\...,...}>,.1",0
39500,306,0.043488,8768,1029,13,2f4255ff50b29eca675689f84021f560,/BU.P...gV..@!.`,0
39500,307,0.040771,9468,720,16,dab67c2c86ea747d3ee25ca589a1db89,"..|,..t}>.\.....",0
39500,308,0.035583,3668,1121,4,40808b1caf66ad80f5494c0640b55b19,@....f...IL.@.[.,0
39500,309,0.031525,3463,548,7,5b0633b6ae1338aed1deda1458d34194,[.3...8.....X.A.,0
39500,310,0.028473,2951,701,6,c615330f2cae5dab329e95ff494ca7f6,"..3.,.].2...IL..",0
40000,274,0.049591,8663,861,12,7d7f3e6464871fd7ed2c435de61e52f1,"}.>dd....,C]..R.",0
40000,305,0.029602,3722,500,8,b55b1997f79bb1192ca204ac7d3e2c0a,".[......,...}>,.",0
40000,311,0.029022,3583,496,8,5e7d3eea07a9ebc615330f2cae5dab32,"^}>......3.,.].2",0
40000,312,0.028656,3171,508,7,f9c6675b17216610b1b92cc002d97d3e,"..g[.!f...,...}>",0
40000,313,0.028229,4427,475,10,2f14e733f7f7d4e52ce741797d3e6c54,"/..3....,.Ay}>lT",0
40000,314,0.025574,11613,796,19,de1e2c17b48019a795355f6cbddff862,"..,......5_l...b",0
40500,310,0.050964,7645,819,16,15330f2cae5d813f9e95ff494c9af66f,".3.,.].?...IL..o",0
40500,311,0.049042,9018,618,20,7d3eea07a9ebc627330f2cae5dab329e,"}>.....'3.,.].2.",0
40500,312,0.048309,8556,833,15,f909675b0d68e29bb1b92cc002d97d3e,"..g[.h....,...}>",0
40500,299,0.044769,8435,813,16,c002d97d3ebf7f31e0aa7ab75f2c855d,"...}>..1..z._,.]",0
40500,315,0.040436,6131,721,12,6610b1b92cc002d97d3ebf7f31e0aa7a,"f...,...}>..1..z",0
40500,316,0.031677,6379,552,14,494ca7f6e565c1fbed96f0a86f46e725,IL...e......oF.%,0
41000,274,0.067841,11086,740,20,7d0b3e6453871fd7e42c1e5de60d52f1,"}.>dS....,.]..R.",0
41000,317,0.055969,16508,772,33,3e6442871fd7ed2cb95de61e5293febc,">dB....,.]..R...",0
41000,304,0.046143,9954,1079,21,2c16ef387d0b3e6464871fd7ed2c435d,",..8}.>dd....,C]",0
41000,318,0.044647,9289,521,22,5de60d52f1fed04c44d6c2d650cc3f0f,]..R...LD...P.?.,0
41000,319,0.041504,6419,584,13,7d3e2cfa69f5942d872cb2c8695d8c2c,"}>,.i..-.,..i].,",0
41000,320,0.034546,7642,565,17,50cc3f0f650d31324935d71c2e2df8e8,P.?.e.12I5...-..,0
41500,321,0.046448,9184,830,16,5ba64ac72916882c16fc777d0b3e6453,"[.J.)..,..w}.>dS",0
41500,322,0.040466,12753,693,24,4c0640b55b19975c9bb1192ca6b5ac7d,"L.@.[..\...,...}",0
41500,323,0.036682,12817,1070,17,7d3ebf7fb2e04f80b75f2c035d2f548c,"}>....O.._,.]/T.",0
41500,324,0.03595,12851,1108,14,fad508d8e48848f6b84f0565a266b044,......H..O.e.f.D,0
41500,325,0.03244,2746,1063,3,4080fd498393c6815b1721b19bb1b92c,"@..I....[.!....,",0
41500,326,0.031403,4207,509,9,b9a2355bb6a252da985afd57c0526697,..5[..R..Z.W.Rf.,0
42000,327,0.034729,2794,680,5,897e854edf10ff5b5bdcfdcd2c2e32c1,".~.N...[[...,.2.",0
42000,328,0.032257,5134,742,9,7ef9481dff2c5dd1c6bd4685caf64da1,"~.H..,]...F...M.",0
42000,329,0.024902,6845,701,11,4080cb4d2c68b783269f523aa51a9a5b,"@..M,h..&.R:...[",0
42000,330,0.023865,2766,679,5,7d3e6c35fb5f1c3a1a2c3531fa5dfcdf,"}>l5._.:.,51.]..",0
42000,331,0.023438,3775,672,7,40809eaa2cfac448d4c9e490e5b6995b,"@...,..H.......[",0
42000,332,0.021301,10137,570,20,ae07a9d4c6f6330f2c2f5dab329e9587,"......3.,/].2...",0
42500,333,0.0354,5631,1014,9,2c945d47323995d04904a7f65465e3fb,",.]G29..I...Te..",0
42500,334,0.033722,10517,575,23,59c05b3ddb5e5016b62fa0402c7d3eae,"Y.[=.^P../.@,}>.",0
42500,329,0.030212,3266,568,7,4080cb4d2c68b783269f523aa51a9a5b,"@..M,h..&.R:...[",0
42500,335,0.029358,5174,467,12,83269f523aa51a9a5b1fbba250b5b6de,.&.R:...[...P...,0
42500,336,0.029327,7619,874,14,f6ad65c1ae4dc2f0a8c846e7251c02d1,..e..M....F.%...,0
42500,337,0.027252,4702,636,9,5b1fbba250b5b6dedc89c37d3eded446,[...P......}>..F,0
43000,331,0.035797,8454,638,18,40800c5a2c52c496cac9e490e5d8c65b,"@..Z,R.........[",0
43000,338,0.035522,6359,647,13,b2ff5b5b49fdcd2c4c20c17d4a3e7913,"..[[I..,L_.}J>y.",0
43000,339,0.033112,4706,667,9,aa18365f2c855db10ae0672106ec48ae,"..6_,.]...g!..H.",0
43000,299,0.02832,3845,483,9,d97d3ebf7f3136aa18365f2c855db10a,".}>..16..6_,.]..",0
43000,340,0.027649,10610,716,17,347d3e096ad4f70fe9fd3464d08443b4,4}>.j.....4d..C.,0
43000,341,0.022797,5940,717,12,8443b47e2cc31dcb365dd13155cf85ca,".C.~,...6].1U...",0
43500,312,0.038971,2223,765,4,f9c6ba5b1721e040aff52c3beecb7d3e,"...[.!.@..,;..}>",0
43500,342,0.035156,6739,613,13,78d5202ca89820d891c0502a90da48a7,"x._,.._...P*..H.",0
43500,343,0.031036,6618,504,14,bf105f2c115d2fc2ab8cbccbafdb974e,".._,.]/........N",0
43500,344,0.02829,3160,498,7,e0406df52c3beecb7d3e93f031e0f0a5,".@m.,;..}>..1...",0
43500,345,0.024933,8385,647,16,16882c16ca857d0b3ef3f9051fd77e2c,"..,...}.>.....~,",0
43500,337,0.024841,10899,698,20,5b1fbba250b5b6dedc45c37d3e8cd4fc,[...P....E.}>...,0
44000,346,0.049438,8762,629,18,25045e7d3e85cca983c0de33182cae5d,"%.^}>......3.,.]",0
44000,347,0.04364,13620,1198,20,2ce3d8f861202c3b1f443b5b04795e24,",...a_,;.D;[.y^$",0
44000,348,0.04184,4119,494,9,2224b1995ba655202916882c16ca857d,"""$..[.U_)..,...}",0
44000,345,0.032837,7656,1004,12,16882c16ca857d0b3ef3f9051fd77e2c,"..,...}.>.....~,",0
44000,349,0.031525,3421,457,8,2cc412834666b765121ac85b81db5e77,",...Ff.e...[..^w",0
44000,350,0.023376,5016,708,9,c1b55b9d8e5ca9b1e32ca2e6287d3e2c,"..[..\...,..(}>,",0
44500,351,0.042786,4793,679,10,829a7d3e574ca9eb0722ce342cae5d67,"..}>WL..."".4,.]g",0
44500,352,0.037506,16106,620,34,7de63e070d4d91fb202ca8a88c5e8e06,"}.>..M.._,...^..",0
44500,353,0.031403,3523,871,7,d4ff8a4c9a06ea448006bd96c33be55c,...L...D.....;.\,0
44500,354,0.031189,5134,557,11,c0de33182cae5d507c14e938a94cda68,"..3.,.]P|..8.L.h",0
44500,355,0.028015,2596,475,6,58448006bd96c381e5985bd1bd7f59f3,XD........[...Y.,0
44500,356,0.02774,3942,662,8,ba5b17218e40aff52c3beee57d3eee6a,".[.!.@..,;..}>.j",0
45000,357,0.088928,15832,1282,23,5e248bce03934f5e7d3e8999a9eb0722,"^$....O^}>.....""",0
45000,351,0.087921,24966,1303,32,4f5e7d3e8999a9eb0722ce342cae5d40,"O^}>....."".4,.]@",0
45000,358,0.027954,8486,789,13,8dce83b61e7d3e99da799d708ecc2cd7,".....}>..y.p..,.",0
45000,359,0.027283,4177,870,5,802345e6d188b1ed5be15a13685cab2c,".#E.....[.Z.h\.,",0
45000,356,0.026764,2646,644,5,ba5b17218e40aff52c3beee57d3eee6a,".[.!.@..,;..}>.j",0
45000,353,0.025574,4170,822,6,4c9a06ea448009bd96b43be55c6ed1bd,L...D.....;.\n..,0
45500,360,0.053192,12028,681,23,7d3e3bd41b9c7f31847f2c095d2cc439,"}>;....1..,.],.9",0
45500,361,0.036713,3857,488,9,a58a30281fbba2ecb5b6b55b7ac37d3e,..0(.......[z.}>,0
45500,362,0.032074,6432,523,14,a139a43f8d04a727060be3fbedfe2d1e,.9.?...'......-.,0
45500,363,0.030518,4570,543,10,80e2372ce30cf861202c3b1f44a45bc3,"..7,...a_,;.D.[.",0
45500,364,0.027588,3865,513,9,a250b5b6de5ba0fd7d3e3bd41b9c7f31,.P...[..}>;....1,0
45500,365,0.021454,2860,530,6,7ac37d3e381112947f310a052c875d6e,"z.}>8....1..,.]n",0
46000,365,0.057281,9415,857,16,7d3e3811b7947f310a052c875d6ea139,"}>8....1..,.]n.9",0
46000,360,0.050751,15902,697,28,7d3e3bd41b9c7f31847f2c095d2cc439,"}>;....1..,.],.9",0
46000,361,0.05072,7258,867,12,a58a30281fbba2ecb5b6b55b7ac37d3e,..0(.......[z.}>,0
46000,329,0.042023,5930,597,11,408040a02cb83383089f203aa58a305b,"@.@.,.3..._:..0[",0
46000,366,0.038239,5823,610,10,3fed04a776e075e3fbedfe2dcd6f1ae7,?...v.u....-.o..,0
46000,367,0.036957,10167,1020,13,d3aff27e5d08c264794cc0780c424eff,...~]..dyL.x.BN.,0
46500,368,0.047974,5909,608,12,4080486e16eaa6b1a95ba623d2f81688,@.Hn.....[.#....,0
46500,348,0.047241,9303,535,21,b1a95ba623d2f816882c16ca857d0b3e,"..[.#....,...}.>",0
46500,365,0.043732,8826,450,21,7d3e381150947ffb0a052c875d50462c,"}>8.P.....,.]PF,",0
46500,369,0.038879,3592,516,8,a747060be3fbedfe2d1ec11a7f0ee208,.G......-.......,0
46500,370,0.036255,12333,616,25,a8510cdeaf8ece07b61e7d3e9953d79d,.Q........}>.S..,0
46500,361,0.033691,4448,819,8,a58a30281fbba2ecb5b6b55b7ac37d3e,..0(.......[z.}>,0
47000,361,0.051086,6125,582,12,a58a30281fbba2ecb5b6b55b7ac37d3e,..0(.......[z.}>,0
47000,346,0.047089,17457,1018,24,b6ee25043f7d3e6e59a983c0de16182c,"..%.?}>nY......,",0
47000,371,0.037628,5582,673,11,c2c37d3e4245609c053184322c095de5,"..}>BE`..1.2,.].",0
